Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
828	-45.07224	-88.72595	43.65371	0.000990043	0.0133376	1.75446e-05	0.00376849	0.0150091	0.00454655	0.00587401	0.00284952	0.00817984	0.00124392	0.00313079	0.00744736	0.0100426	0.0292164	0.00117145	0.00710992	0.00110675	0.00157116	0.00521827	0.00127853	0.0058164	0.00969642	0.0153833	0.0185263	0.00455914	0.0298122	0.00369546	0.00652538	0.00436142	0.0169047	0.00548285	0.00288723	0.00287774	0.00366406	0.00109767	0.200534	1.33311	1.700086	0.2999141	0.221827	0.479789	0.795231	1.2575	2.08425	4.50801	1.088837	0.1764111	0.06267732	0.00389168	0.0524276	6.89645e-05	0.0148133	0.058998	0.0178717	0.0230897	0.011201	0.0321535	0.00488962	0.0123065	0.0292742	0.0394755	0.114844	0.00460475	0.0279478	0.00435044	0.00617593	0.0205121	0.00502568	0.0228632	0.0381149	0.0604691	0.0728235	0.0179211	0.117186	0.0145262	0.0256501	0.0171439	0.0664491	0.0215521	0.0113492	0.0113119	0.0144027	0.00431475	0.954869	0.0451312	0.9548688	0.2544
864	-56.53777	-99.84822	43.31045	0.0160219	0.0371999	0.0385473	0.000597203	0.0308792	0.00553389	0.00205651	0.0061465	0.0154276	0.0324497	0.00905392	0.00971733	0.0147091	0.0120337	0.0141512	0.0224409	0.0235035	0.0094531	0.0103129	0.0011982	0.034929	0.0178502	0.0188987	0.0150006	0.00373523	0.0216933	0.0458005	0.0143155	0.0205612	0.00749824	0.000831648	0.0213715	0.00645439	0.0172923	0.0108043	0.164539	1.34811	1.256049	0.7439511	0.331847	0.58393	0.845491	1.18275	1.71254	3.01343	0.7976028	0.5922947	0.05085489	0.0281843	0.0654385	0.0678088	0.00105055	0.0543198	0.0097347	0.00361761	0.0108123	0.0271389	0.0570826	0.0159268	0.0170938	0.0258748	0.0211685	0.0248934	0.039476	0.0413452	0.016629	0.0181415	0.00210776	0.0614439	0.0314004	0.0332449	0.0263877	0.00657067	0.0381608	0.080568	0.0251825	0.0361694	0.0131902	0.00146296	0.0375947	0.011354	0.030419	0.0190059	0.279425	0.720575	0.2794249	0.5684701
900	-49.84596	-93.45109	43.60514	0.00585373	0.0131688	0.00644663	0.000370543	0.0470271	0.00936518	0.00244068	0.0027206	0.025018	0.0184411	0.0307599	0.00148504	0.0160859	0.0314611	0.023402	0.0147767	0.00349875	0.00702192	0.0295396	0.000561251	0.00910162	0.00644695	0.0119315	0.0128226	0.000533244	0.0385137	0.00304698	0.00176618	0.0209579	0.0108597	0.0037312	0.00249743	0.00234331	0.0139698	0.00212282	0.0259791	1.40584	1.368295	0.6317053	0.356405	0.604619	0.854725	1.16997	1.65393	2.8058	0.7459809	0.4616734	0.007699739	0.0136105	0.0306187	0.014989	0.00086155	0.109343	0.021775	0.00567482	0.00632567	0.0581692	0.0428774	0.0715197	0.00345286	0.0374012	0.0731502	0.054412	0.0343572	0.00813495	0.0163267	0.0686825	0.00130496	0.0211622	0.0149898	0.0277418	0.0298139	0.00123984	0.0895481	0.00708452	0.00410654	0.0487291	0.0252499	0.0086754	0.00580677	0.00544843	0.0324812	0.00493577	0.712069	0.287931	0.7120694	0.4300893
936	-47.93004	-91.92281	43.99276	0.00639013	0.0117285	0.0122613	0.0107845	0.0129682	0.00400074	0.020997	0.0677306	0.00528213	0.033371	0.0414522	0.00315655	0.0345331	0.109471	0.0511072	0.0240189	0.0252146	0.000846366	0.00998952	0.0520802	0.00708737	0.0131019	0.0091397	0.000393714	0.0317743	0.0210934	0.0129832	0.0086384	0.0249314	0.0512717	0.000646714	0.00802491	0.0200191	0.0262276	0.000997432	0.634991	1.15209	1.621057	0.3789428	0.940992	0.970773	0.990788	1.0093	1.03011	1.06271	0.04397787	0.2337628	0.2296523	0.00825903	0.0151587	0.0158473	0.0139385	0.0167609	0.00517082	0.0271379	0.0875395	0.00682698	0.0431308	0.0535756	0.00407974	0.0446329	0.141488	0.0660543	0.0310437	0.032589	0.0010939	0.0129111	0.0673119	0.00916018	0.0169337	0.0118127	0.000508862	0.0410672	0.0272625	0.0167803	0.0111648	0.032223	0.0662669	0.000835856	0.0103719	0.025874	0.0338983	0.00128915	0.865771	0.134229	0.8657706	0.7737148
972	-60.03645	-103.1339	43.09742	0.00142787	0.00141713	0.00023183	0.000323041	0.00355306	0.000517196	0.00298889	0.000649321	0.000101576	0.00956393	0.000254072	3.78539e-05	0.00300684	0.00931152	0.00242314	5.98115e-05	0.00470484	0.000154264	0.00189957	0.000193386	0.00170589	0.00047988	0.00335984	0.000404589	6.05028e-05	0.00152304	0.000692685	0.000116055	0.00411234	0.00126804	0.00282138	0.000819191	0.000605537	0.0024019	0.000252448	0.151647	1.35348	1.913527	0.08647289	0.175703	0.42823	0.767521	1.3029	2.33519	5.69141	1.257386	0.04519031	0.04668431	0.0225066	0.0223373	0.00365417	0.00509188	0.0560044	0.00815221	0.0471119	0.0102348	0.00160107	0.15075	0.00400476	0.000596665	0.0473948	0.146771	0.0381943	0.000942767	0.0741592	0.00243156	0.0299417	0.00304821	0.0268888	0.00756402	0.0529589	0.00637726	0.000953664	0.0240066	0.0109183	0.00182929	0.06482	0.0199872	0.0444715	0.0129123	0.00954467	0.0378595	0.00397916	0.989144	0.0108557	0.9891443	0.06344247
1008	-41.79734	-85.63766	43.84032	0.00134631	0.0171228	0.00692234	0.0232268	0.00662587	0.0200066	0.00149992	0.00156404	0.00986863	0.0459146	0.00376167	0.0147568	0.00713572	0.0238852	0.0299092	0.00224335	0.00043721	0.0018086	0.00548702	0.0268075	0.00113628	0.0209923	0.00802545	0.00110144	0.0394722	0.00251282	0.00732592	0.0151222	0.00230972	0.0116087	0.00149636	0.000437414	0.0317985	0.00650328	0.0145786	0.00939835	1.41275	1.741482	0.2585182	0.284931	0.542095	0.826107	1.2105	1.8447	3.50962	0.9078194	0.1484473	0.002771884	0.00324605	0.0412844	0.0166903	0.0560018	0.0159755	0.0482375	0.00361642	0.00377102	0.0237941	0.110704	0.00906969	0.0355799	0.0172048	0.0575893	0.0721135	0.0054089	0.00105415	0.00436069	0.0132297	0.0646351	0.00273966	0.0506142	0.01935	0.00265566	0.0951708	0.00605861	0.0176634	0.0364609	0.00556893	0.0279895	0.00360784	0.00105464	0.0766689	0.0156799	0.0351501	0.732525	0.267475	0.7325249	0.4147514
1044	-46.26856	-88.08337	41.81481	0.000141837	0.00341426	9.10197e-05	0.00132455	0.00358876	0.00344788	0.000369292	0.00019455	4.8279e-05	0.00346306	0.00643787	0.00524048	0.000314684	0.00512936	0.00341366	0.000459031	2.45632e-05	0.00181868	1.86618e-05	0.00734874	0.000731468	0.00208671	0.00521116	0.00033065	0.00544437	0.00366318	0.00243636	0.00919801	0.000105342	0.00210243	3.18403e-05	0.000490153	0.00209536	0.00138747	0.00662247	0.0658262	1.38924	1.434787	0.5652128	0.0769938	0.286366	0.67697	1.47717	3.49203	12.9881	1.85397	0.3939349	0.01974288	0.00160765	0.0386989	0.00103166	0.0150131	0.0406768	0.03908	0.00418574	0.00220513	0.000547218	0.0392521	0.0729701	0.0593982	0.00356678	0.0581387	0.0386922	0.00520289	0.000278411	0.0206139	0.000211523	0.0832943	0.00829083	0.0236518	0.0590659	0.00374776	0.0617093	0.0415203	0.027615	0.104255	0.001194	0.02383	0.000360895	0.00555564	0.0237499	0.0157263	0.0750624	0.546192	0.453808	0.5461925	0.08822618
1080	-51.69346	-94.16588	42.47243	0.00848628	0.013725	0.000462093	0.00747281	0.0153224	0.000495835	0.00441688	0.00126766	0.007528	0.0249064	0.00799241	0.0157669	0.000341745	0.0376578	0.0292624	0.00041374	0.00551924	0.0107332	0.0102027	0.0386359	0.0104937	0.00249153	0.00996774	0.0108401	0.0317137	0.000635427	0.018114	0.0521244	0.00742567	0.0145851	0.0149383	0.0245593	0.025105	0.0176288	0.0296994	0.663189	1.14034	1.156808	0.8431923	0.352016	0.600976	0.853115	1.17217	1.66396	2.84078	0.7549408	0.7288958	0.2423219	0.0166094	0.0268626	0.000904413	0.0146258	0.0299891	0.000970452	0.00864476	0.00248108	0.0147339	0.0487471	0.0156428	0.0308592	0.000668866	0.0737042	0.0572727	0.000809776	0.0108023	0.0210071	0.0199689	0.0756185	0.0205384	0.00487645	0.019509	0.0212164	0.0620704	0.00124366	0.0354528	0.102018	0.0145336	0.0285461	0.0292374	0.0480677	0.0491357	0.0345032	0.0581279	0.998129	0.00187064	0.9981294	0.5109314
1116	-58.12358	-100.4811	42.35748	0.0134514	0.0159253	0.00141993	0.00346099	0.014031	0.0113948	0.0181563	0.0115304	0.00818255	0.0238262	0.0152551	0.00289472	0.00466673	0.0196617	0.00684429	0.0064212	0.00718981	0.00640756	0.00659139	0.0450439	0.0029164	0.00385091	0.00472322	0.0730895	0.0054168	0.00292784	0.0191086	0.0317553	0.0133939	0.0195807	0.0107697	0.00282018	0.00597776	0.00924276	0.0361816	0.983898	1.00671	1.44089	0.5591099	0.240067	0.49864	0.80485	1.24247	2.00546	4.1655	1.031701	0.3880309	0.4072256	0.0277858	0.032896	0.00293307	0.00714917	0.0289832	0.0235376	0.0375044	0.0238177	0.0169022	0.0492165	0.0315116	0.00597946	0.0096398	0.0406141	0.0141379	0.0132639	0.0148516	0.0132357	0.0136155	0.0930447	0.00602426	0.00795461	0.00975648	0.150977	0.0111892	0.00604788	0.0394715	0.0655953	0.0276671	0.0404468	0.0222463	0.0058255	0.0123479	0.0190922	0.0747383	0.728526	0.271474	0.7285257	0.4841104
1152	-49.36947	-93.13821	43.76874	0.00102126	0.0138859	0.00145043	0.00363337	0.00436123	0.00567377	0.00954851	0.000387525	0.0137263	0.0130107	0.00378089	0.00997628	0.00283725	0.00965981	0.000889683	9.98332e-05	0.00552199	0.000142971	0.00204294	0.012067	0.00217939	0.00339339	0.00665488	0.00116662	0.0172826	0.000552327	0.0016271	0.00838777	0.00145068	0.0035794	0.00614747	0.00896546	0.0162241	0.00320508	0.000645809	0.0326274	1.40307	1.243858	0.7561423	0.902895	0.951402	0.984578	1.01566	1.05108	1.10755	0.07386056	0.607901	0.009689277	0.00523239	0.0711443	0.00743125	0.0186155	0.0223447	0.0290695	0.0489216	0.00198548	0.0703266	0.06666	0.0193713	0.0511133	0.0145366	0.0494919	0.00455828	0.000511494	0.0282918	0.00073251	0.0104669	0.0618252	0.0111661	0.017386	0.0340962	0.00597716	0.088547	0.00282984	0.00833644	0.0429746	0.00743255	0.018339	0.0314965	0.0459344	0.0831238	0.0164212	0.00330879	0.716746	0.283254	0.7167463	0.1951797
1188	-46.92435	-88.66656	41.7422	4.85079e-05	0.0159169	0.000968302	0.00157899	0.00467264	0.00261904	0.00673629	0.00135369	0.0106746	0.0149807	0.00169093	1.37195e-05	5.48126e-05	0.00730147	0.00451077	0.000848726	0.000947891	0.00334701	0.00379226	0.00575233	0.0166883	0.000741672	0.000980973	0.00626869	0.0149478	0.00720705	0.00128909	0.00404826	0.0056948	0.00180552	0.00955536	0.00245492	0.00633541	0.00139623	0.0040769	0.596575	1.16809	1.259018	0.7409821	0.155732	0.403758	0.753559	1.32704	2.47673	6.42127	1.34463	0.5885398	0.212802	0.000283174	0.0929181	0.00565265	0.00921763	0.0272775	0.0152891	0.0393244	0.00790243	0.062315	0.0874525	0.00987112	8.00901e-05	0.000319979	0.0426238	0.0263325	0.0049546	0.0055335	0.0195388	0.022138	0.0335803	0.0974214	0.00432965	0.00572662	0.0365947	0.0872607	0.0420725	0.00752529	0.0236325	0.0332445	0.0105401	0.0557812	0.0143311	0.0369842	0.00815074	0.0237997	0.934877	0.0651233	0.9348767	0.1713005
1224	-45.46409	-89.08378	43.61968	0.0072865	0.0112011	0.00151038	0.0122246	0.0680241	0.0109973	0.0259385	0.0135699	0.00809912	0.00996943	0.00141117	0.000420721	0.00487864	0.0102393	0.0134471	0.001678	0.0048289	0.00422557	0.0278588	0.0128998	0.0587514	0.00516049	0.00452426	0.0454855	0.0443029	0.071385	0.00981012	0.00205092	0.0505202	0.0101301	0.0151236	0.00391232	0.034261	0.00810889	0.0303819	0.259651	1.30848	1.194687	0.8053127	0.765026	0.877543	0.960065	1.0416	1.13955	1.30715	0.193671	0.6740782	0.0826821	0.0113036	0.0173764	0.00234307	0.0189642	0.105526	0.0170603	0.0402386	0.0210511	0.0125642	0.0154657	0.00218917	0.000652667	0.00756826	0.0158843	0.0208606	0.00260309	0.0074911	0.00655515	0.0432175	0.0200115	0.0911415	0.00800551	0.00701852	0.070562	0.0687275	0.11074	0.0152185	0.0031816	0.0783724	0.0157148	0.0234613	0.00606921	0.0531493	0.0125794	0.0471317	0.860121	0.139879	0.860121	0.6446175
1260	-55.51203	-97.68788	42.17585	0.00646892	0.0121753	0.0113093	0.00227804	0.00387522	0.0030754	0.0234053	0.00111671	0.00414961	0.01186	0.0130019	0.00077977	0.0110895	0.0155192	0.004933	0.00965033	0.0143631	0.00259383	0.00802101	0.0134838	0.0190135	0.022742	0.000184762	0.00552152	0.00452326	0.00812299	0.00402328	0.00520639	0.0138171	0.00462029	0.0179917	0.00374768	0.00683526	0.0100766	0.00811508	0.66209	1.1408	1.082433	0.9175669	0.326074	0.578953	0.843236	1.18591	1.72726	3.06678	0.8102925	0.8476892	0.241823	0.0210241	0.0395699	0.0367555	0.00740366	0.0125945	0.00999509	0.0760675	0.00362933	0.0134863	0.0385454	0.0422563	0.00253427	0.0360411	0.0504377	0.0160323	0.0313637	0.0466804	0.00843001	0.0260684	0.0438226	0.0617941	0.0739119	0.00060048	0.017945	0.0147007	0.0263998	0.0130757	0.0169208	0.0449057	0.015016	0.0584734	0.01218	0.0222147	0.032749	0.0263742	0.977846	0.0221544	0.9778456	0.3076906
1296	-48.78103	-91.93352	43.15249	0.0166947	0.0356299	0.000653364	0.0158391	0.0119104	0.00795706	0.060771	0.00260823	0.00255293	0.00736917	0.0113328	0.0195308	0.00300416	0.0450366	0.0205105	0.00662322	0.046843	0.0245691	0.0211918	0.0374945	0.0447483	0.000620919	0.0122544	0.0418569	0.0230861	0.0327102	0.0117855	0.0239242	0.00921768	0.026198	0.0230472	0.00628409	0.00616384	0.00406486	0.0260391	0.144025	1.35666	1.382912	0.6170876	0.196791	0.452568	0.780872	1.28062	2.20961	5.08155	1.175432	0.4462232	0.04423411	0.0241909	0.0516283	0.000946735	0.0229512	0.0172584	0.0115299	0.0880581	0.00377936	0.00369924	0.010678	0.0164214	0.0283005	0.00435307	0.0652587	0.02972	0.00959715	0.0678763	0.035601	0.0307072	0.0543301	0.064841	0.000899722	0.0177568	0.0606513	0.0334522	0.0473976	0.0170773	0.0346666	0.0133566	0.0379613	0.0333958	0.00910575	0.0089315	0.00589004	0.0377311	0.754772	0.245228	0.7547717	0.6901237
1332	-52.41066	-95.55706	43.1464	0.00564515	0.00709547	0.00988929	0.0116225	0.0117492	0.00174868	0.00366065	0.00861374	0.00123426	0.00293712	0.0119536	0.001977	0.0139693	0.0205334	0.00658906	0.0112231	0.000872675	0.00624014	0.00165633	0.0184746	0.0134578	0.00826127	0.00813049	0.00402274	0.0091821	0.000775583	0.00445075	0.00485327	0.00928907	0.00191373	0.00338971	0.00826393	0.00196486	0.00149871	0.00319539	0.217125	1.3262	1.280604	0.7193962	0.37104	0.616603	0.859975	1.16283	1.62179	2.69512	0.7168823	0.5617633	0.0682167	0.0234887	0.0295233	0.041148	0.0483598	0.0488868	0.00727604	0.0152314	0.0358406	0.00513559	0.012221	0.0497373	0.00822602	0.0581243	0.0854367	0.0274162	0.046698	0.00363108	0.0259644	0.00689175	0.0768704	0.0559961	0.034374	0.0338298	0.0167381	0.0382054	0.00322709	0.018519	0.0201938	0.0386506	0.00796275	0.0141041	0.0343851	0.00817553	0.00623595	0.0132956	0.941713	0.0582871	0.9417129	0.2403348
1368	-46.59254	-90.1037	43.51116	0.0210506	0.047543	0.00397941	0.00992958	0.0192225	0.0136329	0.0099015	0.0126362	0.00410743	0.00832993	0.0252774	0.0672456	0.0235029	0.0669451	0.00980958	0.00890713	0.00225211	0.017055	0.00641491	0.0829677	0.071671	0.0283844	0.02126	0.0248801	0.00314503	0.0335907	0.0176691	0.0567437	0.0170749	0.00439567	0.00227458	0.0103802	0.034479	0.00926938	0.013775	0.0136486	1.41098	1.446874	0.5531255	0.39668	0.637027	0.868762	1.15106	1.56979	2.52093	0.6685684	0.3822899	0.004030483	0.0259979	0.0587165	0.00491465	0.0122632	0.0237401	0.0168369	0.0122286	0.015606	0.00507276	0.0102876	0.0312181	0.0830497	0.0290266	0.0826786	0.012115	0.0110005	0.0027814	0.0210633	0.00792254	0.102467	0.0885152	0.0350553	0.0262565	0.0307274	0.00388418	0.0414852	0.0218217	0.0700796	0.0210879	0.00542874	0.00280915	0.0128197	0.0425823	0.0114479	0.0170124	0.654673	0.345327	0.6546725	0.8097032
1404	-49.37828	-90.66211	41.28383	0.0060602	0.00487322	0.0089818	0.00037963	0.00241394	0.00105111	0.00184901	0.000123753	0.00351219	0.0080961	0.000190715	0.00618475	0.00735853	0.00766926	0.0028138	0.000923142	0.000647985	0.0012939	0.00409385	0.00213576	0.0137056	0.0081409	0.000849215	0.0164318	0.00727717	0.00990145	0.0105015	0.00318835	0.00444965	0.000407667	0.00442381	0.00853488	0.0026637	0.00242891	0.00143696	1.26717	0.888678	1.453244	0.5467565	0.148317	0.394264	0.747985	1.33692	2.53637	6.74233	1.379909	0.3762319	0.5941281	0.0367298	0.0295357	0.0544371	0.00230087	0.0146304	0.00637057	0.0112065	0.000750046	0.0212868	0.049069	0.00115589	0.0374847	0.0445987	0.046482	0.0170539	0.005595	0.00392732	0.00784209	0.0248121	0.0129444	0.0830673	0.0493405	0.00514694	0.09959	0.0441056	0.0600109	0.0636476	0.019324	0.0269685	0.0024708	0.0268119	0.0517284	0.0161442	0.0147212	0.00870914	0.914514	0.0854856	0.9145144	0.1649942
1440	-53.22114	-94.34802	41.12688	0.0158117	0.0371346	0.0189798	0.000170778	0.000312111	0.0115577	0.0131203	0.0219921	0.0136115	0.0218561	0.0012485	0.0209199	0.00581908	0.0537084	0.0621482	0.0203237	0.0864773	0.00141408	0.0223036	0.0268817	0.12615	0.0210178	0.0225758	0.0510873	0.00574613	0.0925466	0.0180691	0.0727624	0.0143698	0.0425862	0.00517068	0.0466376	0.00652087	0.0225445	0.0110613	0.171326	1.34528	0.3749649	1.625035	0.549927	0.747044	0.913033	1.09525	1.33861	1.81842	0.4323734	4.333833	0.05306394	0.0155836	0.0365988	0.018706	0.000168315	0.000307608	0.011391	0.0129311	0.0216749	0.0134151	0.0215408	0.00123049	0.0206181	0.00573513	0.0529336	0.0612516	0.0200305	0.0852298	0.00139368	0.0219818	0.0264939	0.12433	0.0207146	0.0222501	0.0503503	0.00566323	0.0912115	0.0178084	0.0717127	0.0141624	0.0419718	0.00509608	0.0459647	0.0064268	0.0222192	0.0109017	0.967217	0.0327826	0.9672174	1.014638
1476	-47.0517	-92.02605	44.97434	0.00955245	0.016327	0.016832	0.0389854	0.00806464	0.00126714	0.00744345	0.00210002	0.0170333	0.0185708	0.0333639	0.00135838	0.0132448	0.10041	0.00763947	0.00119727	0.0355236	0.0074629	0.0194766	0.0100189	0.0206963	0.0037719	0.0214087	0.0406886	0.015786	0.0482203	0.0656205	0.00281179	0.025341	0.00015369	0.00114038	0.00179498	0.0130654	0.00315449	0.0306587	0.134093	1.36079	1.837077	0.1629231	0.617738	0.790633	0.92933	1.07604	1.26481	1.61881	0.3482952	0.08868606	0.0410583	0.0144694	0.024731	0.0254959	0.0590523	0.0122157	0.00191938	0.0112748	0.00318095	0.0258009	0.0281297	0.0505372	0.00205758	0.0200622	0.152093	0.0115717	0.00181353	0.0538087	0.0113043	0.0295017	0.0151759	0.0313492	0.0057134	0.0324283	0.0616322	0.0239115	0.0730406	0.0993973	0.0042591	0.0383847	0.000232799	0.00172737	0.0027189	0.0197905	0.0047782	0.0464396	0.985233	0.0147667	0.9852333	0.6601842
1512	-48.21519	-91.82752	43.61232	0.00197158	0.0215768	0.0868344	0.0204081	0.0147278	0.0220733	0.00983728	0.000637144	0.000887058	0.0287914	0.0618489	0.0285659	0.0368883	0.0155799	0.0224509	0.00864133	0.00784817	0.00639845	0.00863524	0.00494652	0.0011283	0.0374497	0.0213861	0.00327237	0.0178571	0.0766861	0.0194829	0.0507739	0.0168103	0.00127145	0.00930077	0.0372222	0.00575297	0.0277933	0.0456795	0.214878	1.32713	1.532804	0.4671962	0.31816	0.572057	0.840089	1.19035	1.74808	3.14307	0.8280581	0.3047985	0.06746288	0.00252309	0.0276124	0.111124	0.0261168	0.0188476	0.0282478	0.0125891	0.000815372	0.00113519	0.0368452	0.0791499	0.0365566	0.047207	0.0199381	0.0287311	0.0110586	0.0100435	0.00818828	0.0110508	0.00633021	0.00144392	0.0479255	0.0273684	0.00418775	0.0228522	0.0981374	0.0249328	0.0649768	0.0215126	0.00162712	0.0119025	0.0476343	0.00736225	0.0355679	0.0584574	0.870081	0.129919	0.8700809	0.7814153
1548	-48.40686	-93.69415	45.28729	0.0114296	0.0364752	0.00352629	0.0405199	0.0356249	0.00700873	0.021307	0.00640963	0.0217945	0.00595554	0.0160451	0.0344236	0.0241617	0.0493726	0.0222926	0.009368	0.000477067	0.0282632	0.00627691	0.00773258	0.00192565	0.0525129	0.000346439	0.0226085	0.0479674	0.105023	0.0264293	0.0235611	0.0148485	0.0178294	0.00267976	0.00285998	0.014403	0.0126291	0.0113658	0.0477512	1.39677	1.865652	0.1343479	0.827917	0.912015	0.971676	1.02915	1.09647	1.20785	0.1365457	0.07201121	0.01424452	0.0153324	0.0489301	0.00473039	0.054356	0.0477895	0.00940195	0.0285825	0.00859829	0.0292365	0.00798914	0.0215239	0.046178	0.032412	0.0662316	0.0299047	0.0125668	0.000639967	0.037914	0.00842024	0.010373	0.00258319	0.0704441	0.000464736	0.0303285	0.0643465	0.140885	0.0354539	0.0316063	0.0199187	0.0239175	0.0035948	0.00383656	0.0193211	0.0169414	0.0152468	0.951871	0.0481289	0.9518711	0.7454547
1584	-54.89655	-97.05467	42.15811	0.0244611	0.00320868	0.0034088	0.00659608	0.00653584	0.0033838	0.00352022	0.00596739	0.00601566	0.00383838	0.0041202	0.00845748	0.0131132	0.043355	0.0063761	0.0346389	0.00105284	0.00126338	0.0155313	0.000636761	0.00701358	0.0266699	0.0109785	0.00641918	0.00525703	0.045363	0.0167273	0.0229985	0.00700261	0.00305754	0.0032563	0.0062406	0.00324631	0.0283282	0.0467943	0.540074	1.19164	0.9943934	1.005607	0.288648	0.545533	0.827738	1.20811	1.83307	3.46442	0.8984462	1.011276	0.1888417	0.056254	0.00737908	0.00783931	0.0151692	0.0150307	0.00778182	0.00809555	0.0137234	0.0138344	0.00882723	0.00947535	0.0194499	0.0301568	0.0997046	0.0146633	0.07966	0.00242124	0.00290542	0.0357178	0.00146438	0.0161293	0.0613336	0.0252476	0.0147624	0.0120897	0.104323	0.0384683	0.0528904	0.0161041	0.0070315	0.00748861	0.0143517	0.00746563	0.0651472	0.107614	0.702608	0.297392	0.702608	0.4348341
1620	-56.15556	-99.74275	43.58719	0.013865	0.0584737	0.0561089	0.0168106	0.0309067	0.00933576	0.0230947	0.0566933	0.0230894	0.0653136	0.00452251	0.00319718	0.00173126	0.0730749	0.0157652	0.0294183	0.0109863	0.00122126	0.0539132	0.00628225	0.110668	0.0359595	0.0964824	0.0367224	0.0384693	0.174588	0.00150003	0.0466662	0.0179977	0.0035346	0.00236916	0.0307701	0.0227934	0.111634	0.0358078	0.235633	1.31849	1.429916	0.5700838	0.908461	0.954258	0.985499	1.01471	1.04793	1.10076	0.06941679	0.3986833	0.07446445	0.0105057	0.0443061	0.0425142	0.0127375	0.0234183	0.0070738	0.0174991	0.0429571	0.017495	0.0494888	0.00342675	0.00242254	0.00131179	0.0553696	0.0119455	0.0222905	0.00832443	0.000925364	0.0408505	0.00476012	0.083854	0.0272469	0.0731056	0.0278249	0.0291486	0.132287	0.00113659	0.0353595	0.013637	0.0026782	0.00179513	0.0233148	0.0172708	0.0845864	0.0271319	0.567594	0.432406	0.5675938	1.319766
1656	-50.90854	-95.27362	44.36508	0.015894	0.0134985	0.0034346	0.00114682	0.003022	0.00465699	0.00169554	0.00972925	0.00484458	0.010223	0.00472847	0.0148578	0.0119516	0.0277287	0.00450382	0.00518213	0.00708548	0.0023359	0.000706608	0.0247919	0.00671918	0.00363897	0.0231236	0.00125497	0.00125251	0.0417336	0.00866514	0.0031654	0.0480084	0.00635782	0.014411	0.01112	0.000161011	0.0356384	0.00737266	0.337941	1.27586	1.889806	0.1101936	0.335328	0.586909	0.846834	1.18087	1.70384	2.98215	0.7900581	0.05830945	0.1103638	0.0413216	0.0350939	0.00892939	0.00298153	0.0078567	0.0121074	0.00440812	0.0252944	0.0125951	0.0265782	0.0122932	0.0386277	0.031072	0.0720901	0.0117092	0.0134727	0.0184211	0.00607295	0.00183706	0.0644547	0.0174687	0.0094607	0.0601174	0.00326272	0.00325632	0.1085	0.0225279	0.0082295	0.124814	0.0165293	0.0374661	0.0289101	0.000418603	0.0926538	0.0191677	0.612647	0.387353	0.6126475	0.3846402
