Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
720	-42.97634	-85.46457	42.48822	0.00356347	0.0151101	0.00476547	0.000441077	0.0127685	0.00575299	0.0105146	0.0183283	0.0258208	0.0301459	0.00857549	0.00671125	0.00736228	0.0279744	0.00521649	0.0133635	0.0101516	0.00965928	0.00116631	0.0216986	0.000772072	0.00592624	0.013383	0.0238644	0.00782335	0.0114219	0.00027579	0.00715386	0.0104427	0.022161	0.00497337	0.0328973	0.0297959	0.00243314	0.0126965	0.0878828	1.38005	0.5422238	1.457776	0.837271	0.917026	0.973338	1.02739	1.09048	1.19436	0.1284221	2.688514	0.02653372	0.00838244	0.0355439	0.01121	0.00103756	0.0300356	0.0135329	0.0247337	0.0431141	0.060739	0.070913	0.0201724	0.0157871	0.0173185	0.0658049	0.0122709	0.0314353	0.0238799	0.0227218	0.00274355	0.0510422	0.00181617	0.0139405	0.0314811	0.0561369	0.0184031	0.0268681	0.00064875	0.0168282	0.0245647	0.05213	0.011699	0.0773852	0.0700898	0.00572355	0.0298663	0.844618	0.155382	0.8446181	0.4251108
756	-47.23468	-91.82845	44.59377	0.0126572	0.00496568	0.00643567	0.0197513	0.0155009	0.0234098	0.0276513	0.0352715	0.0354682	0.163726	0.017361	0.01693	0.0709369	0.0263534	0.0210581	0.0162249	0.0220358	0.0161088	0.0125855	0.0644943	0.00870392	0.0477047	0.0212016	0.0153989	0.00422336	0.00898101	0.00496049	0.0309114	0.0173304	0.0773703	0.00357662	0.0390932	0.0941778	0.0137193	0.0284304	0.0215082	1.4077	1.742612	0.2573884	0.83895	0.917922	0.973635	1.02708	1.08942	1.19197	0.126974	0.1477027	0.006366202	0.0121156	0.00475317	0.00616025	0.0189061	0.0148376	0.022408	0.026468	0.033762	0.0339503	0.156719	0.0166181	0.0162055	0.0679011	0.0252256	0.0201569	0.0155306	0.0210927	0.0154194	0.0120468	0.0617342	0.00833143	0.0456631	0.0202943	0.0147399	0.00404261	0.00859666	0.0047482	0.0295885	0.0165887	0.0740591	0.00342355	0.0374201	0.0901474	0.0131322	0.0272137	0.840554	0.159446	0.8405541	1.044709
792	-44.54694	-87.70231	43.15537	0.00370368	0.00909445	0.000153606	0.00885034	0.0164391	0.0027839	0.00114672	0.00509798	0.00154694	0.00837834	0.00144293	0.00721321	0.00412218	0.0195548	0.00150792	0.000553397	0.00057873	0.00104429	0.00425214	0.00997475	0.000653587	0.00496696	0.004788	0.0100568	0.00464896	0.000840118	0.0016527	0.00298068	0.0140938	0.00392982	0.0092286	0.00875524	0.0107609	0.000185926	0.00374114	0.071535	1.38686	1.177213	0.8227866	0.442593	0.671979	0.883361	1.13204	1.48814	2.25941	0.5893762	0.6989273	0.02149188	0.019625	0.0481895	0.000813923	0.046896	0.0871074	0.0147513	0.0060762	0.027013	0.00819691	0.044395	0.00764575	0.0382212	0.0218425	0.103617	0.00799013	0.00293233	0.00306656	0.00553347	0.0225312	0.052854	0.00346321	0.0263188	0.0253706	0.0532888	0.0246338	0.0044516	0.00875729	0.015794	0.0746802	0.0208232	0.0489003	0.0463921	0.0570196	0.000985178	0.0198235	0.737957	0.262043	0.7379571	0.1887227
828	-57.98757	-100.952	42.96444	0.0195984	0.0253782	0.000887281	0.016874	0.00819072	0.000695437	0.012767	0.0181885	0.00462009	0.012372	0.00743526	0.0167661	0.0120472	0.0288012	0.00872337	0.070465	0.00160899	0.00531478	0.0169239	0.0211711	0.0135622	0.0359956	0.0302058	0.018228	0.00126524	0.00162929	0.0181221	0.00222997	0.0165821	0.0778129	0.000849919	0.0179187	0.0575265	0.0107117	0.00028035	0.301064	1.29122	1.102583	0.8974173	0.421942	0.6565	0.876962	1.1403	1.52323	2.36999	0.623927	0.8139229	0.09715066	0.0320367	0.0414846	0.0014504	0.0275832	0.013389	0.0011368	0.0208696	0.0297319	0.00755226	0.020224	0.0121541	0.0274068	0.019693	0.0470801	0.0142597	0.115186	0.00263015	0.00868785	0.0276648	0.0346075	0.0221695	0.0588405	0.0493761	0.0297966	0.00206823	0.00266333	0.0296235	0.00364524	0.0271061	0.127197	0.00138933	0.029291	0.0940362	0.0175099	0.000458277	0.690125	0.309875	0.6901249	0.611749
864	-58.28544	-102.0186	43.73319	0.00803169	0.0289402	7.03183e-05	0.0395448	0.0056055	0.00169378	0.00830179	0.00248108	0.00305173	0.0475094	0.0135581	0.0139935	0.00547426	0.0133953	0.00881844	0.0122382	0.00993831	0.0129579	0.00837126	0.00201456	0.000695809	0.00783996	0.0187185	0.00503341	0.00518781	0.00102574	0.0110047	0.0171542	0.00587282	0.0267884	0.00214782	0.0241998	0.0156869	0.0364204	0.00498919	0.315116	1.28537	1.863453	0.1365472	0.143534	0.388012	0.744264	1.34361	2.57724	6.96698	1.403608	0.07327643	0.1021485	0.0187326	0.0674981	0.000164006	0.0922316	0.0130739	0.00395046	0.0193625	0.00578671	0.00711764	0.110808	0.0316221	0.0326375	0.0127678	0.0312422	0.0205675	0.0285435	0.0231794	0.0302221	0.0195246	0.00469861	0.00162286	0.0182854	0.0436578	0.0117396	0.0120997	0.00239237	0.0256666	0.0400093	0.0136974	0.0624795	0.00500943	0.0564418	0.036587	0.0849445	0.0116364	0.606479	0.393521	0.6064786	0.4287556
900	-55.0264	-98.75937	43.73297	0.0614366	0.0127545	0.0315295	0.000368958	0.0321929	0.014228	0.00660975	0.0270544	0.00443025	0.0322329	0.0269321	0.00217052	0.0313498	0.0258106	0.00194069	0.0120776	0.0131404	0.0187154	0.0152996	0.0114281	0.00513017	0.0380383	0.0289561	0.00129681	0.0236354	0.0116257	0.0414686	0.0272051	0.00979049	0.00579709	0.0155666	0.0113232	0.00327533	0.00409763	0.0115098	0.596104	1.16829	1.603333	0.3966667	0.574244	0.762976	0.919063	1.08806	1.31066	1.74142	0.4010871	0.2474013	0.2125986	0.0990244	0.0205579	0.0508197	0.000594691	0.0518889	0.0229329	0.0106537	0.0436067	0.00714075	0.0519534	0.0434095	0.00349848	0.05053	0.0416019	0.00312803	0.0194669	0.0211799	0.0301657	0.0246601	0.01842	0.00826889	0.0613107	0.0466718	0.00209022	0.0380959	0.0187385	0.0668397	0.0438495	0.0157805	0.00934383	0.0250905	0.0182509	0.00527923	0.00660462	0.0185516	0.967164	0.0328357	0.9671643	0.6204189
936	-48.40988	-92.63127	44.22139	0.00208075	0.026313	0.0242709	0.000150061	0.0794258	0.00595207	0.0158188	0.00404252	0.0295658	0.0448467	0.0178697	0.00264596	0.0072898	0.0133682	0.027497	0.0168654	0.02649	0.00975016	0.00088993	0.00717549	0.033412	0.021328	0.0167211	0.0136862	0.0181305	0.0316202	0.045804	0.0131153	0.0101299	0.0181898	0.00286991	0.020805	0.0160308	0.0201447	0.00514732	0.168061	1.34664	1.550823	0.4491775	0.56731	0.758469	0.917366	1.09008	1.31845	1.7627	0.4098709	0.2896382	0.05200004	0.00320389	0.0405162	0.0373719	0.00023106	0.122298	0.00916489	0.0243575	0.0062246	0.0455249	0.0690541	0.0275154	0.00407419	0.0112247	0.0205841	0.0423394	0.0259691	0.0407888	0.0150131	0.0013703	0.0110487	0.0514472	0.0328405	0.0257468	0.0210737	0.0279169	0.0486882	0.0705281	0.0201947	0.0155979	0.0280083	0.00441903	0.0320352	0.024684	0.0310184	0.00792574	0.503557	0.496443	0.503557	0.6494429
972	-44.35496	-87.60325	43.24829	0.00771473	0.00814813	0.0115561	0.000386973	0.01005	0.00656054	0.00424172	0.0215951	0.0114908	0.0377779	0.015065	0.007609	0.000344174	0.0508009	0.00663096	0.00190836	0.000149689	0.00816412	0.0133574	0.012803	0.00248506	0.0106448	0.0295	0.00107446	0.0142327	0.000706983	0.0230775	0.0164816	0.00351771	0.00848467	0.000365113	0.00569373	0.0101078	0.00554555	0.00727643	0.0584079	1.39233	1.168148	0.8318518	0.332224	0.584252	0.845636	1.18254	1.71159	3.01002	0.7967837	0.7121115	0.01747906	0.0205426	0.0216966	0.0307712	0.00103042	0.0267609	0.0174692	0.0112947	0.0575029	0.0305973	0.100594	0.0401147	0.020261	0.000916457	0.135271	0.0176567	0.00508153	0.000398588	0.0217392	0.0355677	0.0340914	0.00661713	0.0283448	0.0785517	0.00286103	0.0378983	0.00188253	0.06145	0.0438866	0.00936685	0.0225927	0.000972213	0.0151611	0.0269148	0.0147665	0.0193755	0.884402	0.115598	0.8844023	0.3755488
1008	-47.4084	-90.81764	43.40923	0.0111175	0.0104474	0.00912042	0.000925826	0.026924	0.017181	0.00292344	0.00197497	0.0137251	0.050783	0.0104015	0.00780172	0.000575907	0.0313163	0.00580062	0.000142066	0.00104821	0.00277954	0.0455176	0.00620017	0.00814711	0.0213153	0.0525742	0.00739602	0.0139775	0.000511742	0.0262401	0.0103255	0.00123554	0.00922505	0.000817175	0.00444781	0.0290665	0.0145539	0.00188767	0.193199	1.33617	1.086017	0.9139826	0.628174	0.797119	0.931702	1.0733	1.25452	1.59191	0.3361818	0.8415911	0.06024664	0.0242513	0.0227897	0.019895	0.00201957	0.0587312	0.0374782	0.00637711	0.00430814	0.0299396	0.110776	0.0226895	0.0170184	0.00125627	0.0683125	0.0126533	0.000309898	0.00228652	0.00606321	0.0992908	0.0135249	0.0177719	0.0464966	0.114684	0.0161334	0.0304902	0.0011163	0.0572394	0.0225236	0.00269517	0.0201232	0.00178256	0.00970233	0.0634047	0.0317475	0.0041177	0.907749	0.0922513	0.9077487	0.4584276
1044	-49.53148	-93.72961	44.19814	0.000408358	0.00785812	0.00632243	0.0174247	0.00573992	0.00336656	0.0186898	0.00117524	0.00458759	0.0103381	0.0136292	0.0121522	0.00279242	0.0311762	0.00426455	0.00400545	0.00306023	0.00404729	0.00534661	0.0135824	0.00567102	0.00807425	0.0226073	0.00607601	0.0226292	0.000387497	0.00943717	0.0116463	0.000860765	0.00825055	8.62011e-06	0.00872007	0.0444625	0.0210514	0.0173352	0.0441681	1.39826	1.829082	0.1709182	0.20018	0.456353	0.782903	1.2773	2.19129	4.99551	1.163085	0.09344483	0.01316159	0.00114327	0.0220001	0.0177007	0.0487835	0.0160699	0.00942525	0.0523252	0.00329027	0.0128437	0.0289431	0.0381572	0.0340221	0.00781784	0.087283	0.0119393	0.0112139	0.00856764	0.0113311	0.0149687	0.0380264	0.015877	0.0226052	0.0632929	0.0170108	0.0633542	0.00108486	0.026421	0.0326057	0.00240986	0.0230988	2.41334e-05	0.0244133	0.12448	0.0589369	0.0485327	0.355203	0.644797	0.3552031	0.357185
1080	-51.51237	-93.93043	42.41806	0.00579056	0.0057753	0.0155211	0.00910196	0.00596061	0.002429	0.00421276	0.000236445	0.000545698	0.00295066	0.00747466	0.0116391	0.00743127	0.045565	0.00765537	0.00591407	0.0067008	0.00936636	0.0116776	0.0217472	0.00718037	0.0052869	0.0131933	0.00137734	0.0162628	0.00966607	0.00347327	0.00417315	0.00868744	0.0255341	0.00203066	0.00522026	0.0269877	0.000893583	0.0343785	0.660384	1.14151	0.9964792	1.003521	0.538749	0.7396	0.910184	1.09868	1.35208	1.85615	0.4472215	1.007066	0.2410499	0.0164485	0.0164052	0.0440888	0.0258548	0.0169316	0.00689977	0.0119667	0.00067164	0.0015501	0.00838158	0.0212324	0.0330617	0.0211091	0.129431	0.0217457	0.0167994	0.0190342	0.0266059	0.0331712	0.0617745	0.0203964	0.0150179	0.0374767	0.00391244	0.0461958	0.0274572	0.00986609	0.0118542	0.0246774	0.0725317	0.00576826	0.0148285	0.0766607	0.00253829	0.097655	0.936526	0.0634742	0.9365258	0.352041
1116	-46.20601	-89.74851	43.5425	0.00911932	0.0214245	0.0096435	0.00589148	0.0261333	0.00997143	0.0434603	0.0085841	0.0399118	0.0367284	0.00593464	0.0108724	0.0253789	0.0231575	0.0145631	0.000274305	0.0174271	0.0149288	0.0524809	0.00951821	0.010018	0.00118122	0.00792918	0.0252617	0.0387702	0.0151195	0.00532843	0.0174777	0.0189984	0.0513912	0.0172629	0.0647543	0.0200376	0.010346	0.019267	0.237561	1.31768	1.088998	0.9110018	0.905128	0.952549	0.984948	1.01528	1.04981	1.10482	0.07207497	0.8365504	0.07511942	0.0128704	0.0302372	0.0136102	0.00831487	0.036883	0.0140731	0.0613372	0.0121151	0.056329	0.0518362	0.00837578	0.0153446	0.0358182	0.032683	0.0205535	0.000387137	0.0245956	0.0210695	0.0740683	0.0134334	0.0141388	0.00166711	0.0111908	0.0356528	0.0547179	0.0213388	0.00752021	0.0246669	0.0268132	0.0725303	0.0243638	0.0913902	0.0282799	0.0146017	0.0271923	0.937108	0.0628925	0.9371075	0.7085474
1152	-53.51609	-96.85906	43.34298	0.00426572	0.0272836	0.00786439	0.0251809	0.0123219	0.00166142	0.0177916	0.00387148	0.00866472	0.0128752	0.00750726	0.0269776	0.0191159	0.00566603	0.0038123	0.0165815	0.0157037	0.00689327	0.0116124	0.0182694	0.00777649	0.00202533	0.0162084	0.0163081	0.0372391	0.00117587	0.000849935	0.000182688	0.00565738	0.0178334	0.0768638	0.0224717	0.0102925	0.00815709	0.00549774	0.0981416	1.37577	0.9767389	1.023261	0.626736	0.796228	0.931377	1.07368	1.25592	1.59557	0.3378396	1.04763	0.02972314	0.0088416	0.0565511	0.0163006	0.0521928	0.0255398	0.00344364	0.0368768	0.00802446	0.0179595	0.0266865	0.0155604	0.0559167	0.0396217	0.011744	0.0079018	0.0343686	0.0325492	0.0142878	0.0240691	0.0378672	0.0161184	0.00419793	0.0335953	0.0338021	0.077186	0.00243724	0.00176167	0.00037866	0.0117261	0.0369635	0.159316	0.0465774	0.0213335	0.0169073	0.0113952	0.957386	0.0426141	0.9573859	0.48246
1188	-49.74681	-90.95447	41.20766	0.000206729	0.0109017	0.00181271	0.0059584	0.016558	0.00895968	0.00933915	0.00246384	0.0188918	0.00151436	0.0099547	0.002825	0.00131345	0.0446242	0.0190444	0.00115775	0.00102147	0.00470053	0.032917	0.0367371	0.0168836	0.0145095	0.0156239	0.004447	0.00701047	0.00349703	0.0195444	0.00280394	0.0445862	0.00682822	0.0141077	0.010738	0.0114773	0.0138947	0.0310459	0.0609075	1.39129	0.4696617	1.530338	0.193291	0.448625	0.778743	1.28412	2.22903	5.17354	1.188406	3.258385	0.01824075	0.000461553	0.0243396	0.00404713	0.013303	0.036968	0.0200038	0.020851	0.00550086	0.0421786	0.00338102	0.0222253	0.00630721	0.00293247	0.0996298	0.0425194	0.00258483	0.00228057	0.0104946	0.0734919	0.0820207	0.0376951	0.0323946	0.0348826	0.00992857	0.0156519	0.00780762	0.0436358	0.00626019	0.0995449	0.015245	0.0314974	0.0239741	0.0256248	0.0310218	0.0693144	0.933952	0.0660477	0.9339523	0.4478998
1224	-50.75741	-94.09591	43.3385	0.000119695	0.00744139	0.0184696	0.0117525	0.0187668	0.0112039	0.00801132	0.0208068	0.00333778	0.0176101	0.00727641	0.0096533	0.0145297	0.0212822	0.0176486	0.00117542	0.00159024	0.00273161	0.0542082	0.00809562	0.0104861	0.0234777	0.00212338	0.00804362	0.0278776	0.00754557	0.0156245	0.00339665	0.00345751	0.00300941	0.0169164	0.0103926	0.000626773	0.0173879	0.0228199	0.177319	1.34278	1.302499	0.6975013	0.316257	0.570385	0.839323	1.19144	1.7532	3.16198	0.8323965	0.5355101	0.05502213	0.000279077	0.0173501	0.043063	0.0274017	0.0437559	0.0261226	0.0186789	0.0485125	0.00778224	0.0410591	0.0169654	0.0225073	0.033877	0.0496208	0.0411489	0.00274055	0.00370774	0.00636892	0.12639	0.0188754	0.0244489	0.0547398	0.00495079	0.0187542	0.0649984	0.017593	0.0364295	0.00791951	0.00806139	0.00701663	0.0394416	0.0242311	0.00146136	0.0405409	0.0532061	0.890354	0.109646	0.8903537	0.4288969
1260	-47.01266	-90.83417	43.82151	3.04635e-05	0.0027229	0.00481079	0.00229068	0.0145213	0.00796531	0.00652108	0.00397652	0.00650651	0.0246	0.00238907	0.00424081	0.019648	0.0427554	0.0183978	0.0126944	0.00214028	0.00671578	0.0134039	0.00362646	0.0139427	0.0246234	0.0198858	0.0415741	0.000448948	0.0215042	0.00633081	0.0101005	0.00362977	0.0118403	0.00606017	0.00764539	0.0152891	0.00564622	0.00255999	0.692592	1.12809	1.566336	0.4336639	0.850351	0.923985	0.975637	1.02497	1.08227	1.17598	0.1172138	0.2768652	0.2558135	7.7904e-05	0.00696324	0.0123026	0.00585795	0.0371352	0.0203696	0.0166763	0.0101691	0.016639	0.0629094	0.00610956	0.010845	0.0502456	0.109338	0.0470486	0.0324634	0.00547333	0.0171742	0.0342776	0.00927391	0.0356554	0.0629691	0.0508537	0.106317	0.00114809	0.0549925	0.0161897	0.02583	0.00928238	0.030279	0.0154976	0.0195515	0.0390986	0.014439	0.00654664	0.709311	0.290689	0.7093113	0.3910387
1296	-53.30367	-95.79675	42.49308	0.021071	0.0126918	0.00837692	0.0316718	0.0401386	0.0119785	0.00974739	0.00727614	0.052107	0.0429166	0.0300367	0.0123201	0.00100567	0.0956846	0.0362072	0.00062003	0.0722401	0.0396899	0.0100901	0.00274853	0.0244079	0.009018	0.00520032	0.0328263	0.0119426	0.0462505	0.00808203	0.013397	0.0596446	0.00833457	0.0287581	0.0076712	0.00553774	0.00926367	0.0272922	0.638313	1.1507	0.9848653	1.015135	0.68602	0.832111	0.944274	1.05901	1.20176	1.45768	0.2724873	1.030735	0.2311315	0.0251971	0.0151771	0.0100173	0.0378738	0.0479986	0.0143241	0.0116561	0.00870097	0.0623107	0.0513206	0.0359185	0.0147326	0.00120261	0.114422	0.0432973	0.000741445	0.0863863	0.047462	0.012066	0.00328675	0.0291875	0.0107839	0.00621866	0.0392544	0.0142812	0.0553073	0.00966466	0.0160204	0.0713243	0.00996666	0.0343896	0.00917338	0.00662215	0.0110777	0.0326366	0.775716	0.224284	0.7757162	0.8362454
1332	-47.99008	-91.80555	43.81546	0.0315077	0.0144578	0.0107454	0.0152612	0.0203923	0.00617209	0.0171431	0.0123038	0.0198605	0.065997	0.0181116	0.00328959	0.0134935	0.0839081	0.0158718	0.0203437	0.0234656	0.0035566	0.00138035	0.0149879	0.0284183	0.0030882	0.0164199	0.0324909	0.0105002	0.0173792	0.0820768	0.00754772	0.0780427	0.012065	0.0021951	0.0050553	0.000500896	0.0219877	0.00407296	0.0162411	1.4099	1.33968	0.6603199	0.680198	0.828659	0.94305	1.06039	1.20677	1.47016	0.2786502	0.4928937	0.004799727	0.0429208	0.0196948	0.0146377	0.0207893	0.027779	0.0084078	0.0233529	0.0167606	0.0270545	0.0899031	0.0246721	0.00448117	0.0183813	0.114302	0.0216211	0.0277128	0.0319655	0.00484491	0.00188036	0.020417	0.0387123	0.00420684	0.0223676	0.0442601	0.0143037	0.0236744	0.111807	0.0102817	0.106312	0.0164353	0.00299023	0.00688648	0.000682335	0.0299523	0.0055483	0.517266	0.482734	0.5172659	0.7340905
1368	-43.10635	-87.94747	44.84112	0.017533	0.0660356	0.0132673	0.00734135	0.0258892	0.013228	0.0341709	0.00414084	0.00451291	0.0260461	0.0383801	0.0390067	0.0654106	0.0960034	0.0147691	0.0301191	0.000929624	0.00854719	0.0027065	0.00892028	0.0627107	0.0117265	0.0330699	0.0231961	0.0207255	0.0437693	0.0507876	0.0142852	0.155293	0.00681103	0.000856808	0.0205788	0.000601313	0.018375	0.00762261	0.221969	1.32418	1.826364	0.1736362	0.921454	0.96089	0.987631	1.01252	1.0407	1.08524	0.05914884	0.09507206	0.06984474	0.0177573	0.0668805	0.013437	0.00743528	0.0262204	0.0133972	0.0346081	0.00419383	0.00457065	0.0263794	0.0388712	0.0395058	0.0662476	0.0972318	0.0149581	0.0305045	0.000941518	0.00865655	0.00274113	0.00903442	0.0635131	0.0118766	0.033493	0.0234929	0.0209907	0.0443293	0.0514374	0.0144679	0.157279	0.00689817	0.000867771	0.0208421	0.000609007	0.0186101	0.00772015	0.652066	0.347934	0.6520657	0.9873667
1404	-49.27159	-93.19011	43.91852	0.0078743	0.0224826	0.0297573	0.0060524	0.0174867	0.0110275	0.0232032	0.00140951	0.0031573	0.0286223	0.0471085	0.072669	0.00538593	0.106077	0.03346	0.0119733	0.00315447	0.0205363	0.00858477	0.0197494	0.0191666	0.0118495	0.0128664	0.00175808	0.0355576	0.0437275	0.0495294	0.011842	0.0542874	0.00371867	0.0112384	0.0715481	0.0019833	0.0153696	0.0190922	0.1094	1.37108	1.245875	0.7541246	0.869339	0.93399	0.97892	1.02153	1.07067	1.1503	0.1012456	0.605297	0.03324636	0.00933741	0.02666	0.0352865	0.00717698	0.0207359	0.0130766	0.0275145	0.00167141	0.00374396	0.0339406	0.0558616	0.0861715	0.00638668	0.125787	0.0396771	0.014198	0.0037406	0.0243522	0.0101799	0.023419	0.0227279	0.0140512	0.0152571	0.00208475	0.0421645	0.0518525	0.0587323	0.0140423	0.0643745	0.00440964	0.0133265	0.0848424	0.00235181	0.0182254	0.0226397	0.864985	0.135015	0.8649852	0.8433064
1440	-48.8838	-92.44	43.5562	0.0234555	0.0553882	0.00818175	0.000320322	0.0385955	0.0157838	0.0027965	0.00205853	0.0295931	0.0231397	0.00353233	0.0106339	0.00383901	0.0567512	0.00584227	0.0165693	0.00259537	0.00413171	0.00212829	0.00965412	0.0917348	0.00556984	0.0125829	0.00747833	0.00825973	0.00353059	0.0026349	0.0058219	0.0558491	0.016423	0.00628552	0.012129	0.00293313	0.00178167	0.000837769	1.09609	0.959964	1.601633	0.3983667	0.972504	0.986495	0.995767	1.00425	1.01369	1.02827	0.02015962	0.2487253	0.4757491	0.0427364	0.100918	0.0149073	0.000583632	0.0703217	0.0287584	0.00509527	0.00375067	0.0539191	0.0421609	0.00643596	0.0193751	0.00699475	0.103402	0.0106447	0.0301895	0.0047288	0.00752804	0.00387777	0.01759	0.167142	0.0101483	0.0229263	0.0136256	0.0150494	0.00643278	0.00480082	0.0106076	0.101758	0.029923	0.0114523	0.0220993	0.00534422	0.00324623	0.00152643	0.668245	0.331755	0.6682455	0.5488425
1476	-47.95261	-92.47923	44.52662	0.0416472	0.0157239	0.0123274	0.0260739	0.0449656	0.00403624	0.0108082	0.00396331	0.0247517	0.0369078	0.000604884	0.00115255	0.0275089	0.0427963	0.051615	0.00378306	0.0102065	0.0397969	0.0580419	0.0311554	0.0843543	0.001261	0.0251932	0.00522949	0.0212956	0.0665202	0.0574982	0.0175378	0.0130997	0.0355257	0.0553838	0.0359566	0.00259197	0.0482714	0.119169	0.00932645	1.41278	1.813116	0.1868841	0.969916	0.985213	0.995363	1.00466	1.01501	1.03102	0.022087	0.1030734	0.002750619	0.0386784	0.014603	0.0114486	0.0242153	0.0417603	0.00374853	0.0100377	0.0036808	0.0229873	0.0342769	0.000561766	0.00107039	0.025548	0.0397457	0.0479357	0.00351339	0.00947892	0.0369601	0.0539045	0.0289345	0.0783413	0.00117111	0.0233973	0.00485672	0.0197776	0.0617784	0.0533995	0.0162877	0.0121659	0.0329933	0.0514359	0.0333935	0.00240721	0.0448304	0.110674	0.905744	0.0942562	0.9057438	1.076754
1512	-53.11211	-97.32814	44.21604	0.00276053	0.0273943	0.0749784	0.000895919	0.00726257	0.0143452	0.0129566	0.017296	0.00145954	0.0302276	0.0224461	0.00191568	0.0123905	0.0636749	0.0159833	0.0114051	0.0101591	0.00032921	0.0131928	0.086604	0.0345671	0.0162695	0.0590219	0.0131242	0.0268059	0.0216763	0.00894714	0.0789543	0.0177293	0.00573841	0.00212661	0.0238017	0.00850104	0.0371782	0.0344722	0.204484	1.33146	1.71141	0.2885897	0.44391	0.672953	0.88376	1.13153	1.48599	2.25271	0.5872285	0.1686268	0.06399094	0.00338056	0.0335471	0.0918188	0.00109715	0.00889376	0.0175671	0.0158667	0.0211807	0.00178735	0.0370168	0.0274875	0.00234594	0.0151735	0.0779764	0.0195733	0.0139668	0.0124408	0.000403151	0.0161559	0.106056	0.042331	0.0199236	0.0722784	0.0160719	0.0328265	0.0265449	0.0109567	0.0966877	0.0217114	0.00702728	0.00260426	0.0291476	0.0104104	0.0455286	0.0422148	0.9724	0.0275999	0.9724001	0.8165912
1548	-43.44334	-87.46019	44.01685	0.0123014	0.0133844	0.00842489	0.00211984	0.00861496	0.00157786	0.0130024	0.0110094	0.0128042	0.0780212	0.040925	0.0161622	0.0368038	0.139846	0.0321355	0.0217446	0.000106262	0.0150209	0.0266982	0.121145	0.0797179	0.0209344	0.0262573	0.0134983	0.00655705	0.0233217	0.00616587	0.0256993	0.042331	0.018124	0.0032841	0.023809	0.000517292	0.046752	0.0236569	0.136095	1.35996	1.427917	0.5720827	0.772656	0.881801	0.961516	1.04002	1.13404	1.29424	0.1864952	0.4006413	0.041697	0.0126496	0.0137632	0.00866336	0.00217984	0.0088588	0.00162252	0.0133705	0.011321	0.0131666	0.0802295	0.0420833	0.0166197	0.0378456	0.143804	0.033045	0.0223601	0.00010927	0.0154461	0.0274539	0.124574	0.0819743	0.0215269	0.0270005	0.0138804	0.00674264	0.0239818	0.00634039	0.0264267	0.0435292	0.018637	0.00337706	0.0244829	0.000531934	0.0480754	0.0243265	0.687267	0.312733	0.6872667	0.9724741
1584	-46.07163	-90.23889	44.16726	0.0117436	0.0100052	0.000180611	0.00492852	0.000107653	0.014077	0.0107122	0.0209994	0.00992348	0.0154404	0.00848708	0.000746454	0.00322372	0.0809005	0.00498495	0.025021	0.00206155	0.000987353	0.0040787	0.0289835	0.00508456	0.0402425	0.0123097	0.025617	0.0140155	0.00654029	0.010165	0.0192864	0.0052437	0.00231992	0.0352043	0.007173	0.0155483	0.0365828	0.0185994	0.278765	1.30051	1.733092	0.2669085	0.374829	0.619666	0.861305	1.16103	1.61377	2.66788	0.7095369	0.1540072	0.0893124	0.0229579	0.0195596	0.000353082	0.00963496	0.000210455	0.0275197	0.0209418	0.0410525	0.0193998	0.030185	0.0165917	0.00145927	0.00630216	0.158155	0.00974527	0.0489145	0.0040302	0.00193021	0.0079736	0.0566608	0.00994	0.0786715	0.0240647	0.0500796	0.0273995	0.0127859	0.0198719	0.0377038	0.0102511	0.00453531	0.0688222	0.0140228	0.030396	0.071517	0.0363607	0.752293	0.247707	0.7522931	0.5115253
